work_item,target,action,position,other,confidence,frequency
イコライザーセンターシャフト嚙み込み切断取外し加工,,切断,外,イコライザーセンターシャフト嚙み込み取し加工,60,1
左エンジンカバー脱着,カバー,脱着,左,エンジン,100,1
左右アウトリガーパイプ折損溶接,パイプ,溶接,左,右アウトリガー折損,100,1
工具箱キャッチ2個取替加工(タキゲンキャッチ大2個含む）,キャッチ,取替,,工具箱2個加工(タキゲンキャッチ大2個含む）,80,1
ブラケット切断鈑金溶接,ブラケット,溶接,,切断鈑金,80,1
右ウィングキャッチロック溶接調整,キャッチ,調整,右,ウィングロック溶接,100,1
床板中央張替加工,,加工,中央,床板張替,60,1
ボルト折れ込み取外しスタッド取替2本,,取替,外,ボルト折れ込み取しスタッド2本,60,1
ウィングキャッチ3個曲がり直し,キャッチ,直し,,ウィング3個曲がり,80,1
左右スケット4個点検,,,左,右スケット4個点検,20,1
ドレインコックワイヤークランプ取替,ランプ,取替,,ドレインコックワイヤーク,80,1
クランプ止めボルト切断取替溶接2本,ランプ,取替,,ク止めボルト切断溶接2本,80,1
左後ろ煽りドア蝶番破損部穴掘りボルト取替加工4ヶ所(材料込み）,ドア,取替,左,後ろ煽り蝶番破損部穴掘りボルト加工4ヶ所(材料込み）,100,1
左右工具箱キャッチ調整点検8個,キャッチ,調整,左,右工具箱点検8個,100,1
コンテナロックハンドル制作取付加工,ハンドル,加工,,コンテナロック制作取付,80,1
スケットアーム取替加工,,取替,,スケットアーム加工,40,1
ドライバーシート嚙み込み脱着分解点検,シート,脱着,,ドライバー嚙み込み分解点検,80,1
ルーフマーカーブラケットASSY取外し雨切りボルト取付4本,ブラケット,取付,外,ルーフマーカーASSY取し雨切りボルト4本,100,1
右イコライザーセンターシャフト嚙み込み切断取外し加工,,切断,右,イコライザーセンターシャフト嚙み込み取外し加工,60,1
戸当たりゴム取替一式（部品代込み）,ゴム,取替,,戸当たり一式（部品代込み）,80,1
リヤバンパー脱着取替一式,バンパー,脱着,,リヤ取替一式,80,1
アウトリガーハンドル腐食部分切断コーナー製作切替加工溶接,ハンドル,溶接,,アウトリガー腐食部分切断コーナー製作切替加工,80,1
メッキミラーカバー3枚脱着両面テープ貼替,ミラー,脱着,,メッキカバー3枚両面テープ貼替,80,1
ミラー3ケ付替え,ミラー,付替,,3ケえ,80,1
アーム取替,,取替,,アーム,40,1
NOXセンサーボルト折れ込み取外し,センサー,,外,NOXボルト折れ込み取し,60,1
左側バンパーフィニッシャー脱着,バンパー,脱着,左,側フィニッシャー,100,1
センターステー脱着曲がり直し,ステー,脱着,センター,曲がり直し,100,1
コンプレッサーマフラー脱着修正,,脱着,,コンプレッサーマフラー修正,40,1
マフラーステー2個制作取付加工,ステー,加工,,マフラー2個制作取付,80,1
左バンパーフィニッシャー脱着曲がり直し,バンパー,脱着,左,フィニッシャー曲がり直し,100,1
ナンバーボルト折れ込み修正,,修正,,ナンバーボルト折れ込み,40,1
左右ドアパネル鈑金,ドア,鈑金,左,右パネル,100,1
馬蹄フック取替17カ所,,取替,,馬蹄フック17カ所,40,1
敷ゴム貼替,ゴム,,,敷貼替,40,1
バンド2本取替,,取替,,バンド2本,40,1
左ミラーアーム取替一式,ミラー,取替,左,アーム一式,100,1
キャブサスペンション左右ショックアブソーバー取替,,取替,左,キャブサスペンション右ショックアブソーバー,60,1
マフラーカバーボルト折れ込み取外し,カバー,,外,マフラーボルト折れ込み取し,60,1
溶接ナット切断取替溶接,,取替,,溶接ナット切断溶接,40,1
センタービーム前側取付折れ込みボルト取替加工,,取替,前,センタービーム側取付折れ込みボルト加工,60,1
増し締め点検,,,,,0,1
バックカメラステー制作取付加工,ステー,加工,,バックカメラ制作取付,80,1
ボルト折れ込み切断取外し加工,,切断,外,ボルト折れ込み取し加工,60,1
カラー製作ロングボルト取付加工,,製作,,カラーロングボルト取付加工,40,1
右後ろサイドガード折損応急ステン穴掘りステー制作取付加工,ステー,加工,右,後ろサイドガード折損応急ステン穴掘り制作取付,100,1
ドライバーシート座面脱着,シート,脱着,,ドライバー座面,80,1
異音点検,,,,,0,1
チェンジロッド折損溶接,,溶接,,チェンジロッド折損,40,1
踏板脱着亀裂溶接,,脱着,,踏板亀裂溶接,40,1
踏板ステー折損溶接1ヶ所,ステー,溶接,,踏板折損1ヶ所,80,1
補強取付溶接３ヶ所,,溶接,,補強取付３ヶ所,40,1
ステー製作取付加工1ヶ所,ステー,製作,,取付加工1ヶ所,80,1
クラッチペダルカバー取替,カバー,取替,,クラッチペダル,80,1
左中央床板破損部応急張替加工,,加工,左,中央床板破損部応急張替,60,1
リヤステップ製作取付,ステップ,製作,,リヤ取付,80,1
スケットスプリング4ケ取替調整,,取替,,スケットスプリング4ケ調整,40,1
バックカメラブラケット制作取付加工,ブラケット,加工,,バックカメラ制作取付,80,1
ナンバー枠修正,,修正,,ナンバー枠,40,1
エアーコネクター取替,,取替,,エアーコネクター,40,1
コネクタースイッチ調整,,調整,,コネクタースイッチ,40,1
リヤ左右大型反射板取替,反射板,取替,左,リヤ右大型,100,1
左ステー2個制作取付加工,ステー,加工,左,2個制作取付,100,1
右テールランプブラケット,ランプ,,右,テールブラケット,60,1
突っ張り棒取替,,取替,,突っ張り棒,40,1
燃料タンクバンド4本切断取替,タンク,取替,,燃料バンド4本切断,80,1
カプラーワイヤー取替,,取替,,カプラーワイヤー,40,1
左サイドガードASSY,ガード,,左,サイドASSY,60,1
燃料タンク渡りコック取替,タンク,取替,,燃料渡りコック,80,1
左右リヤ煽りドアスケット取替,ドア,取替,左,右リヤ煽りスケット,100,1
右煽りセンタースロットル取替,,取替,右,煽りセンタースロットル,60,1
ボルト嚙み込み切断取外し加工,,切断,外,ボルト嚙み込み取し加工,60,1
折れ込みボルト嚙み込み点検,,,,,0,1
ウィング後ろ側左右蝶番ブラケット破損部修正取付加工溶接,ブラケット,溶接,左,ウィング後ろ側右蝶番破損部修正取付加工,100,1
右前煽りドアー分解取替加工,ドア,取替,右,前煽りー分解加工,100,1
スケット脱着,,脱着,,スケット,40,1
左煽りドアースケット調整２個取替,ドア,取替,左,煽りースケット調整２個,100,1
ボルト嚙み込み穴掘り切断分解取外し加工,,切断,外,ボルト嚙み込み穴掘り分解取し加工,60,1
パイプ穴埋め溶接,パイプ,溶接,,穴埋め,80,1
左右スケット２個取替,,取替,左,右スケット２個,60,1
右ウィング枠骨下側切断切替加工溶接,ウィング,溶接,右,枠骨下側切断切替加工,100,1
前側キャッチブラケット切断鈑金リブ制作溶接,ブラケット,溶接,前,側キャッチ切断鈑金リブ制作,100,1
センターステー切断修正溶接,ステー,溶接,センター,切断修正,100,1
後ろキャッチブラケット曲がり直し,ブラケット,直し,後,ろキャッチ曲がり,100,1
左持込スケット２個取替,,取替,左,持込スケット２個,60,1
シーム取替加工,,取替,,シーム加工,40,1
アンダーステー鈑金,ステー,鈑金,,アンダー,80,1
センターステー脱着鈑金,ステー,脱着,センター,鈑金,100,1
バックランプステー製作取付溶接,ランプ,溶接,,バックステー製作取付,80,1
ウィング枠前後左右4ヶ所蝶番ブラケット取替加工,ブラケット,取替,左,ウィング枠前後右4ヶ所蝶番加工,100,1
右前サイドガードステー修正,ステー,修正,右,前サイドガード,100,1
ライニング張替12個,,張替,,ライニング12個,40,1
社外品燃料タンクバンド製作取替加工,タンク,取替,外,社品燃料バンド製作加工,100,1
右前セイコーラック取外し,,,右,前セイコーラック取外し,20,1
穴埋めテープ貼付,,,,,0,1
フロントキャブショック左右取替,,取替,左,フロントキャブショック右,60,1
左右煽りドアスケット4個取替,ドア,取替,左,右煽りスケット4個,100,1
右ウェザーストリップ取替,,取替,右,ウェザーストリップ,60,1
左右ウィングインターロックスイッチステー脱着,ステー,脱着,左,右ウィングインターロックスイッチ,100,1
シーム製作取付調整,,調整,,シーム製作取付,40,1
右サイドガードステー折損修正リブ製作取付溶接,ステー,溶接,右,サイドガード折損修正リブ製作取付,100,1
穴掘りボルト止め加工,,加工,,穴掘りボルト止め,40,1
左スケット脱着,,脱着,左,スケット,60,1
アーム分解曲がり直し鈑金,,直し,,アーム分解曲がり鈑金,40,1
リッドウェザーストリップゴム取替,ゴム,取替,,リッドウェザーストリップ,80,1
ウィンドシールドロアパネル修正,パネル,修正,ロア,ウィンドシールド,100,1
テープ取外し仕上げ,,仕上げ,上,テープ取外し仕げ,60,1
左センタースロットル取替,,取替,左,センタースロットル,60,1
支柱取付,,取付,,支柱,40,1
キャッチ取付,キャッチ,取付,,,80,1
左右煽りドアスケット調整,ドア,調整,左,右煽りスケット,100,1
ドアヒンジ取替,ドア,取替,,ヒンジ,80,1
左右サイドガード折損補強取付溶接5カ所,ガード,溶接,左,右サイド折損補強取付5カ所,100,1
右サイドガードステー修正,ステー,修正,右,サイドガード,100,1
左右ドアー曲がり直し,ドア,直し,左,右ー曲がり,100,1
前センタービーム修正,,修正,前,センタービーム,60,1
取付ボルト2本切断取替,,取替,,取付ボルト2本切断,40,1
2本取り付け,,取り付け,,2本,40,1
左右スケット取付2個,,取付,左,右スケット2個,60,1
カプラーアース取付,,取付,,カプラーアース,40,1
左煽りドアスケット取替,ドア,取替,左,煽りスケット,100,1
煽りスケット1個取替,,取替,,煽りスケット1個,40,1
フロントバンパーグリル取替,バンパー,取替,フロント,グリル,100,1
テールパイプマフラー腐食部分切断パイプ切替加工溶接,パイプ,溶接,,テールマフラー腐食部分切断パイプ切替加工,80,1
リヤバンパー左右カバー制作取付加工溶接,バンパー,溶接,左,リヤ右カバー制作取付加工,100,1
左右ボデーボルトブラケット取替,ブラケット,取替,左,右ボデーボルト,100,1
左右観音扉持ち込みフック取付加工,,加工,左,右観音扉持ち込みフック取付,60,1
(5㎜リベット8本込み),,,,,0,1
ウィングシリンダー前後左右点検,ウィング,,左,シリンダー前後右点検,60,1
煽りフック取替,,取替,,煽りフック,40,1
アンダーブラケット脱着,ブラケット,脱着,,アンダー,80,1
荷台歩み板曲がり直し,,直し,,荷台歩み板曲がり,40,1
蝶番鈑金溶接,,溶接,,蝶番鈑金,40,1
ウィング左前リベット打ち替え,ウィング,,左,前リベット打ち替え,60,1
幌骨曲がり直し,,直し,,幌骨曲がり,40,1
ロープフックステンパイプ取付ステン溶接,パイプ,溶接,,ロープフックステン取付ステン,80,1
テールパイプ取替10㎜ロングボルト取替加工 (ボルト代込み）,パイプ,取替,,テール10㎜ロングボルト取替加工 (ボルト代込み）,80,1
左キャスティング取替,,取替,左,キャスティング,60,1
マーカーブラケット取付加工,ブラケット,加工,,マーカー取付,80,1
左ウィングインターロックスイッチ脱着,ウィング,脱着,左,インターロックスイッチ,100,1
