invoice_id,invoice_month,invoice_date,customer_name,subject,registration_number,発注番号,order_number,subtotal,tax_amount,total_amount
23042069-1,2304,2023-04-05,UDトラックス株式会社,株式会社清翔産業,北九州130う4500,1700409341,2301222-01,13200,1200,13200
23042070-1,2304,2023-04-05,UDトラックス株式会社,鶴丸海運株式会社,北九州100え2979,1700409269,2301040-01,24200,2200,24200
23042071-1,2304,2023-04-05,UDトラックス株式会社,東邦興産株式会社,北九州100き3314,1700409298,2301107-01,130900,11900,130900
23042072-1,2304,2023-04-11,UDトラックス株式会社,株式会社バンテック九州,北九州11け5947,1700409397,2301352-01,6600,600,6600
23042073-1,2304,2023-04-11,UDトラックス株式会社,株式会社森若商会,北九州130い1971,1700409388,2301338-01,14520,1320,14520
23042074-1,2304,2023-04-11,UDトラックス株式会社,KD物流株式会社,北九州130か5100,1700409394,2301387-01,7150,650,7150
23042075-1,2304,2023-04-11,UDトラックス株式会社,有限会社井手梱包,北九州100あ7197,1700409393,2301344-01,3300,300,3300
23042076-1,2304,2023-04-12,UDトラックス株式会社,株式会社松下運輸,鹿児島130か･123,1700409371,2301269-01,6600,600,6600
23042077-1,2304,2023-04-12,UDトラックス株式会社,株式会社サクラ物流,筑豊130あ・794,1700409400,2301413-01,2200,200,2200
23042078-1,2304,2023-04-13,UDトラックス株式会社,株式会社サクラ物流,北九州130い･780,1700409414,2301444-01,24200,2200,24200
23042079-1,2304,2023-04-17,UDトラックス株式会社,株式会社NBSロジソル,北九州100あ8175,1700409440,2301329-01,3960,360,3960
23042080-1,2304,2023-04-17,UDトラックス株式会社,株式会社バンテック,北九州130あ1604,1700409418,2301356-01,11000,1000,11000
23042081-1,2304,2023-04-17,UDトラックス株式会社,有限会社原田運送,筑豊100か3708,1700409426,2301466-01,11000,1000,11000
23042082-1,2304,2023-04-17,UDトラックス株式会社,株式会社バンテック九州,北九州130あ7075,1700409424,2301462-01,24200,2200,24200
23042083-1,2304,2023-04-17,UDトラックス株式会社,株式会社サクラ物流,北九州130い･776,1700409343,2301202-01,8800,800,8800
23042084-1,2304,2023-04-17,UDトラックス株式会社,株式会社サクラ物流,北九州130いえ･807,1700409435,2301490-01,6600,600,6600
23042085-1,2304,2023-04-17,UDトラックス株式会社,宮西設備株式会社,北九州100あ4139,1700409437,2301480-01,3850,350,3850
23042086-1,2304,2023-04-17,UDトラックス株式会社,丸正運送株式会社,筑豊830く･･18,1700409442,2301451-01,19800,1800,19800
23042087-1,2304,2023-04-17,UDトラックス株式会社,丸正運送株式会社,筑豊830く･･18,1700409442,2301451-01,24200,2200,24200
23042088-1,2304,2023-04-18,UDトラックス株式会社,株式会社バンテック九州,北九州11け5953,1700409404,2301302-01,24200,2200,24200
23042088-2,2304,2023-04-18,UDトラックス株式会社,株式会社バンテック九州,北九州11け5953,1700409404,2301302-01,23100,2100,23100
23042089-1,2304,2023-04-18,UDトラックス株式会社,有限会社行橋鎮西運送,北九州100あ5425,1700409451,2301535-01,2200,200,2200
23042089-2,2304,2023-04-18,UDトラックス株式会社,久富産業株式会社,北九州100か8409,1700409405,2301373-01,13200,1200,13200
23042090-1,2304,2023-04-18,UDトラックス株式会社,株式会社バンテック九州,北九州100え3509,1700409452,2301536-01,27500,2500,27500
23042091-1,2304,2023-04-18,UDトラックス株式会社,株式会社バンテック九州,北九州100え3508,1700409403,2301263-01,5500,500,5500
23042092-1,2304,2023-04-18,UDトラックス株式会社,株式会社サクラ物流,北九州130い･786,1700409434,2301487-01,11000,1000,11000
23042093-1,2304,2023-04-18,UDトラックス株式会社,有限会社井手梱包,北九州100あ4895,1700409251,2301019-01,46200,4200,46200
23042094-1,2304,2023-04-20,UDトラックス株式会社,有限会社井手梱包,北九州100あ7197,1700409455,2301344-01,7700,700,7700
23042095-1,2304,2023-04-20,UDトラックス株式会社,ラックライド株式会社,北九州130あ9610,1700409450,2301523-01,2200,200,2200
23042096-1,2304,2023-04-20,UDトラックス株式会社,株式会社バンテック九州,北九州130あ7084,1700409483,2301624-01,2200,200,2200
23042097-1,2304,2023-04-20,UDトラックス株式会社,株式会社バンテック九州,北九州130あ7084,1700409483,2301624-01,5500,500,5500
23042097-2,2304,2023-04-20,UDトラックス株式会社,東邦興産株式会社,北九州100き3314,1700409456,2301107-01,5500,500,5500
23042097-3,2304,2023-04-20,UDトラックス株式会社,北九州ダイキュー運輸株式会社,北九州130え･477,1700409458,2301549-01,3850,350,3850
23042098-1,2304,2023-04-22,UDトラックス株式会社,株式会社サクラ物流,筑豊130あ･637,1700409476,2301382-01,28600,2600,28600
23042099-1,2304,2023-04-22,UDトラックス株式会社,東洋物産株式会社,北九州131け8008,1700409477,2301605-01,17600,1600,17600
23042100-1,2304,2023-04-22,UDトラックス株式会社,有限会社行橋鎮西運送,北九州100あ6121,1700409466,2301579-01,11000,1000,11000
23042101-1,2304,2023-04-22,UDトラックス株式会社,中野産業株式会社,北九州130あ3209,1700409469,2301553-01,6600,600,6600
23042102-1,2304,2023-04-23,UDトラックス株式会社,株式会社サクラ物流,北九州130い･774,1700409446,2301448-01,227920,20720,227920
23042103-1,2304,2023-04-23,UDトラックス株式会社,株式会社サクラ物流,北九州130い･774,1700409446,2301448-01,336270,30570,336270
23042104-1,2304,2023-04-23,UDトラックス株式会社,株式会社サクラ物流,北九州130い･774,1700409416,2301448-01,106150,9650,106150
23042104-2,2304,2023-04-23,UDトラックス株式会社,株式会社サクラ物流,北九州130い･774,1700409416,2301448-01,108350,9850,108350
23042105-1,2304,2023-04-25,UDトラックス株式会社,株式会社バンテック九州,北九州130あ3381,71700409495,2301603-01,8800,800,8800
23042105-2,2304,2023-04-25,UDトラックス株式会社,株式会社バンテック九州,北九州130あ3381,71700409495,2301603-01,9900,900,9900
23042106-1,2304,2023-04-25,UDトラックス株式会社,三原物流株式会社,北九州100き1381,1700409497,2301540-01,2200,200,2200
23042106-2,2304,2023-04-25,UDトラックス株式会社,KD物流株式会社,北九州131う6000,1700409488,2301625-01,15400,1400,15400
23042107-1,2304,2023-04-26,UDトラックス株式会社,株式会社サクラ物流,北九州130い･812,1700409508,2301691-01,1100,100,1100
23042108-1,2305,2023-05-01,UDトラックス株式会社,株式会社サクラ物流,北九州100か7462,1700409521,2301701-01,2200,200,2200
23042109-1,2305,2023-05-01,UDトラックス株式会社,東邦興産株式会社,北九州100き3314,1700409454,2301546-01,8800,800,8800
23052110-1,2305,2023-05-01,UDトラックス株式会社,ラックライド株式会社,北九州130い5016,1700409543,2301587-01,16500,1500,16500
23052111-1,2305,2023-05-01,UDトラックス株式会社,株式会社バンテック,北九州100え4008,1700409537,2301764-01,19800,1800,19800
23052112-1,2305,2023-05-08,UDトラックス株式会社,宮西設備株式会社,北九州100あ4139,1700409552,2301779-01,4950,450,4950
23052113-1,2305,2023-05-08,UDトラックス株式会社,株式会社サクラ物流,北九州130い･795,1700409542,2301586-01,17600,1600,17600
23052114-1,2305,2023-05-10,UDトラックス株式会社,株式会社サクラ物流,北九州130あ･771,1700409570,2301859-01,11000,1000,11000
23052115-1,2305,2023-05-10,UDトラックス株式会社,鶴丸海運株式会社,北九州100え3245,1700409567,2301845-01,5500,500,5500
23052123-1,2305,2023-05-10,UDトラックス株式会社,久富産業株式会社,北九州11け4317,1700409560,2301835-01,13200,1200,13200
23052124-1,2305,2023-05-11,UDトラックス株式会社,久富産業株式会社,北九州130か7117,1700409524,2301717-01,85800,7800,85800
23052125-1,2305,2023-05-11,UDトラックス株式会社,田村運輸株式会社,北九州100き2476,1700409576,2301878-01,2200,200,2200
23052126-1,2305,2023-05-11,UDトラックス株式会社,株式会社サクラ物流,北九州1」00か5522,1700409511,2301698-01,30800,2800,30800
23052127-1,2305,2023-05-14,UDトラックス株式会社,有限会社エコー商会,北九州100は3817,1700409582,1700409582,24200,2200,24200
23052128-1,2305,2023-05-15,UDトラックス株式会社,株式会社ケイティトランスポート,筑豊130あい1506,1700409588,2301961-01,7150,650,7150
23052129-1,2305,2023-05-15,UDトラックス株式会社,株式会社バンテック,北九州100え･884,1700409586,2301903-01,1100,100,1100
23052130-1,2305,2023-05-17,UDトラックス株式会社,鶴丸海運株式会社,北九州100け3000,1700409600,2302010-01,23100,2100,23100
23052131-1,2305,2023-05-17,UDトラックス株式会社,現金払い,不明999ん9998,1700409595,2301990-01,14080,1280,14080
23052132-1,2305,2023-05-17,UDトラックス株式会社,現金払い,不明999ん9998,1700409595,2301990-01,14080,1280,14080
23052133-1,2305,2023-05-17,UDトラックス株式会社,株式会社ケイティトランスポート,筑豊130い1605,1700409590,2301917-01,2200,200,2200
23052133-2,2305,2023-05-17,UDトラックス株式会社,香春石灰化学工業株式会社,筑豊130さ7077,1700409591,2301967-01,46200,4200,46200
23052134-1,2305,2023-05-18,UDトラックス株式会社,株式会社東西運輸,北九州100え4370,1700409605,2302033-01,28600,2600,28600
23052135-1,2305,2023-05-21,UDトラックス株式会社,株式会社サクラ物流,北九州130あ･796,1700409625,2302083-01,19800,1800,19800
23052136-1,2305,2023-05-21,UDトラックス株式会社,株式会社サクラ物流,北九州130あ･739,1700409622,2302077-01,11000,1000,11000
23052137-1,2305,2023-05-21,UDトラックス株式会社,株式会社　VIP,北九州130え･300,1700409615,2302069-01,24200,2200,24200
23052138-1,2305,2023-05-21,UDトラックス株式会社,株式会社サクラ物流,北九州100か7462,1700409607,2301996-01,30800,2800,30800
23052139-1,2305,2023-05-21,UDトラックス株式会社,株式会社森若商会,北九州100か6471,1700409618,2301969-01,16500,1500,16500
23052140-1,2305,2023-05-21,UDトラックス株式会社,株式会社NBSロジソル,北九州100あ5745,1700409614,2301825-01,6600,600,6600
23052141-1,2305,2023-05-22,UDトラックス株式会社,株式会社バンテック九州,北九州100え3681,1700409627,2302086-01,6600,600,6600
23052142-1,2305,2023-05-22,UDトラックス株式会社,株式会社バンテック九州,北九州100え3533,1700409628,2302088-01,8800,800,8800
23052143-1,2305,2023-05-22,UDトラックス株式会社,株式会社永田興業,筑豊830あ･840,1700409620,2302054-01,13200,1200,13200
23052144-1,2305,2023-05-22,UDトラックス株式会社,新手運輸有限会社,北九州100か6447,1700409630,2302059-01,4400,400,4400
23052145-1,2305,2023-05-23,UDトラックス株式会社,田村運輸株式会社,北九州100き1028,1700409646,2302110-01,8800,800,8800
23052146-1,2305,2023-05-23,UDトラックス株式会社,田町運送有限会社,北九州100か4061,1700409647,2302114-01,8800,800,8800
23052147-1,2305,2023-05-23,UDトラックス株式会社,株式会社サクラ物流,北九州130う･788,1700409644,2302109-01,12100,1100,12100
23052148-1,2305,2023-05-23,UDトラックス株式会社,KD物流株式会社,北九州130あ･461,1700409631,2302091-01,3300,300,3300
23052149-1,2305,2023-05-24,UDトラックス株式会社,株式会社バンテック九州,北九州100き1127,1700409650,2302127-01,7150,650,7150
23052150-1,2305,2023-05-24,UDトラックス株式会社,株式会社永田興業,筑豊830あ･841,1700409641,2302057-01,13200,1200,13200
23052151-1,2305,2023-05-24,UDトラックス株式会社,三友建設工業株式会社,北九州100す5714,1700409648,2301918-01,4950,450,4950
23052152-1,2305,2023-05-28,UDトラックス株式会社,株式会社清翔産業,北九州130う4500,1700409658,2301222-01,3300,300,3300
23052153-1,2305,2023-05-28,UDトラックス株式会社,有限会社堀本建設,北九州136を･･11,1700409636,2302034-01,48400,4400,48400
23052154-1,2305,2023-05-29,UDトラックス株式会社,田町運送有限会社,北九州100か4061,1700409676,2302114-01,6600,600,6600
23052155-1,2305,2023-05-29,UDトラックス株式会社,ユニプレス物流株式会社,北九州100か8744,1700409653,2302060-01,2200,200,2200
23052156-1,2305,2023-05-29,UDトラックス株式会社,株式会社森若商会,北九州100か3501,1700409661,2302177-01,50600,4600,50600
23052157-1,2305,2023-05-29,UDトラックス株式会社,鶴丸海運株式会社,北九州100か5172,1700409682,2302170-01,5500,500,5500
23052158-1,2305,2023-05-30,UDトラックス株式会社,新手運輸有限会社,北九州130あ2017,1700409685,2302261-01,2200,200,2200
23052159-1,2305,2023-05-31,UDトラックス株式会社,株式会社共和,北九州830さ･706,1700409642,2302051-01,4400,400,4400
23052160-1,2305,2023-05-31,UDトラックス株式会社,新手運輸有限会社,北九州100か8183,1700409690,2302061-01,7150,650,7150
23052161-1,2306,2023-06-01,UDトラックス株式会社,田村運輸株式会社,北九州100き1451,1700409691,2302257-01,2200,200,2200
23052162-1,2306,2023-06-01,UDトラックス株式会社,北九州ダイキュー運輸株式会社,北九州130い･478,1700409694,2302343-01,19800,1800,19800
23062163-1,2306,2023-06-05,UDトラックス株式会社,株式会社サクラ物流,北九州130い･759,1700409638,2302101-01,473880,43080,473880
23062164-1,2306,2023-06-05,UDトラックス株式会社,株式会社上野商会,北九州131あ･･40,1700409700,2302319-01,6600,600,6600
23062165-1,2306,2023-06-05,UDトラックス株式会社,株式会社サクラ物流,北九州130い･786,1700409697,2302357-01,8800,800,8800
23062166-1,2306,2023-06-05,UDトラックス株式会社,株式会社森若商会,北九州130い1971,1700409719,2302046-01,57200,5200,57200
23062167-1,2306,2023-06-05,UDトラックス株式会社,田村運輸株式会社,北九州100き1451,1700409718,2302399-01,2200,200,2200
23062168-1,2306,2023-06-05,UDトラックス株式会社,有限会社堀本建設,北九州102け･･･8,1700409720,2302389-01,3300,300,3300
